t,s,s_track,e,e_track,dphi,dphi_track,x_ref,y_ref,z_ref,psi_ref,yaw,vx,vy,r,V,beta,rear_wheelspeed_ms,fcog_x,fcog_y,accel_x,accel_y,roadwheel_angle,rear_wheel_torque,measured_roadwheel_angle,measured_rear_wheel_torque,roadwheel_angle_rate,rear_wheel_torque_rate,kappa_track,e_min,e_max
0.3,0.10355357825756073,0.10355357825756073,0.00678059458732605,0.00678059458732605,0.07995878159999847,0.07995878159999847,3.9464035034179688,-35.896446228027344,0.0,1.5707964,1.5743849277496338,0.7082566618919373,0.0541951023042202,0.03368803486227989,0.710327113538597,0.07637019402846772,0.8926281929016113,2.8277015686035156,0.20840787887573242,2.8277015686035156,0.20840787887573242,0.14585064351558685,1000.0,0.1444139927625656,1000.0,0.004296004772186276,0.0,-0.0,-2.25,2.25
0.32,0.11818454414606094,0.11818454414606094,0.007962147705256939,0.007962147705256939,0.08116528391838074,0.08116528391838074,3.9452219009399414,-35.881813049316406,0.0,1.5707964,1.5750858783721924,0.7671117782592773,0.059088803827762604,0.03683048114180565,0.7693841479273579,0.07687583057502864,0.9674854278564453,2.8855106830596924,0.21742162108421326,2.8855106830596924,0.21742162108421326,0.14593656361103058,1000.0,0.14585064351558685,1000.0,-0.04866570234298702,0.0,-0.0,-2.25,2.25
0.34,0.13399279117584229,0.13399279117584229,0.009252634830772877,0.009252634830772877,0.08185956627130508,0.08185956627130508,3.9439315795898438,-35.866004943847656,0.0,1.5707964,1.5758453607559204,0.826089084148407,0.06357752531766891,0.0396701842546463,0.828532000996143,0.07681065413465211,1.041672945022583,2.9164934158325195,0.22287340462207794,2.9164934158325195,0.22287340462207794,0.14496324956417084,1000.0,0.14593656361103058,1000.0,-0.08960515260696428,0.0,-0.0,-2.25,2.25
0.36,0.15097971260547638,0.15097971260547638,0.010647185146808624,0.010647185146808624,0.08217538148164749,0.08217538148164749,3.9425368309020996,-35.84901809692383,0.0,1.5707964,1.5766575336456299,0.8851138949394226,0.06767825037240982,0.04219144210219383,0.8876975569349652,0.07631426495056401,1.115838885307312,2.932605743408203,0.2254023253917694,2.932605743408203,0.2254023253917694,0.14317114651203156,1000.0,0.14496324956417084,1000.0,-0.12143626809120167,0.0,-0.0,-2.25,2.25
0.38,0.16914589703083038,0.16914589703083038,0.012141185812652111,0.012141185812652111,0.08219894766807556,0.08219894766807556,3.941042900085449,-35.83085250854492,0.0,1.5707964,1.5775165557861328,0.9441787004470825,0.07140115648508072,0.04440562054514885,0.9468746186931766,0.07547883977236242,1.1900815963745117,2.9412758350372314,0.22550195455551147,2.9412758350372314,0.22550195455551147,0.14074242115020752,1000.0,0.14317114651203156,1000.0,-0.14650598168373094,0.0,-0.0,-2.25,2.25
0.4,0.18849200010299683,0.18849200010299683,0.013730211183428764,0.013730211183428764,0.0819941833615303,0.0819941833615303,3.9394538402557373,-35.81150817871094,0.0,1.5707964,1.5784164667129517,1.0032857656478882,0.07475633919239044,0.046326812356710434,1.0060670145676762,0.07437407425424829,1.2644009590148926,2.946377992630005,0.22359086573123932,2.946377992630005,0.22359086573123932,0.1378123015165329,1000.0,0.14074242115020752,1000.0,-0.16645640134811432,0.0,-0.0,-2.25,2.25
0.42,0.20901864767074585,0.20901864767074585,0.015410017222166061,0.015410017222166061,0.08160944283008575,0.08160944283008575,3.937774181365967,-35.79098129272461,0.0,1.5707964,1.5793520212173462,1.0624366998672485,0.07775348424911499,0.047966890037059784,1.0652780601972835,0.07305387227944712,1.3387833833694458,2.94980525970459,0.22002065181732178,2.94980525970459,0.22002065181732178,0.13448317348957062,1000.0,0.1378123015165329,1000.0,-0.18244683742523177,0.0,-0.0,-2.25,2.25
0.44,0.23072658479213715,0.23072658479213715,0.017176538705825806,0.017176538705825806,0.08108188956975937,0.08108188956975937,3.936007499694824,-35.76927185058594,0.0,1.5707964,1.5803173780441284,1.1216319799423218,0.0804021880030632,0.0493357889354229,1.1245100311980383,0.07156081260899733,1.4132179021835327,2.9524474143981934,0.2150866985321045,2.9524474143981934,0.2150866985321045,0.13083423674106598,1000.0,0.13448317348957062,1000.0,-0.1953154802322386,0.0,-0.0,-2.25,2.25
0.46,0.25361648201942444,0.25361648201942444,0.01902586780488491,0.01902586780488491,0.08044013381004333,0.08044013381004333,3.9341583251953125,-35.74638366699219,0.0,1.5707964,1.5813077688217163,1.1808706521987915,0.08271165192127228,0.050441961735486984,1.1837637917202675,0.06992873185840953,1.487696886062622,2.954707145690918,0.20903408527374268,2.954707145690918,0.20903408527374268,0.1269279271364212,1000.0,0.13083423674106598,1000.0,-0.20572878420352975,0.0,-0.0,-2.25,2.25
0.48,0.2776890993118286,0.2776890993118286,0.02095424011349678,0.02095424011349678,0.07970647513866425,0.07970647513866425,3.932229995727539,-35.72230911254883,0.0,1.5707964,1.58231782913208,1.2401506900787354,0.08469099551439285,0.051292989403009415,1.243039138090182,0.06818502549646951,1.5622152090072632,2.956756353378296,0.20206651091575623,2.956756353378296,0.20206651091575623,0.12281335145235062,1000.0,0.1269279271364212,1000.0,-0.21423846483230571,0.0,-0.0,-2.25,2.25
