t,s,s_track,e,e_track,dphi,dphi_track,x_ref,y_ref,z_ref,psi_ref,yaw,vx,vy,r,V,beta,rear_wheelspeed_ms,fcog_x,fcog_y,accel_x,accel_y,roadwheel_angle,rear_wheel_torque,measured_roadwheel_angle,measured_rear_wheel_torque,roadwheel_angle_rate,rear_wheel_torque_rate,kappa_track,e_min,e_max
6.88,31.65737533569336,31.65737533569336,-0.1989152431488037,-0.1989152431488037,0.006240636110305786,0.006240636110305786,9.686253547668457,-7.051727294921875,0.0,0.3011245,0.4995264410972595,3.0762939453125,-0.5985298752784729,-0.3594680428504944,3.1339786932216387,-0.19216127905430244,2.9653730392456055,-1.391018033027649,-0.9463512301445007,-1.391018033027649,-0.9463512301445007,-0.4000000059604645,-312.596435546875,-0.4000000059604645,-322.2021789550781,0.0,503.17230224608215,-0.125,-2.25,2.25
6.9,31.721452713012695,31.721452713012695,-0.19846764206886292,-0.19846764206886292,0.008565993048250675,0.008565993048250675,9.745871543884277,-7.033003807067871,0.0,0.29311466,0.4923400282859802,3.053647041320801,-0.5893651247024536,-0.3591015636920929,3.1100018493857555,-0.19065937027179533,2.9507923126220703,-1.3674578666687012,-0.9202623963356018,-1.3674578666687012,-0.9202623963356018,-0.4000000059604645,-302.5329895019531,-0.4000000059604645,-312.596435546875,0.0,525.2319335937611,-0.125,-2.25,2.25
6.92,31.785036087036133,31.785036087036133,-0.197877436876297,-0.197877436876297,0.010964377783238888,0.010964377783238888,9.80512809753418,-7.014734268188477,0.0,0.2851669,0.48516005277633667,3.0314455032348633,-0.5799545645713806,-0.35890135169029236,3.0864233565812147,-0.18902877555582237,2.9368813037872314,-1.342738151550293,-0.8945884704589844,-1.342738151550293,-0.8945884704589844,-0.4000000059604645,-292.0283508300781,-0.4000000059604645,-302.5329895019531,0.0,546.5133666992061,-0.125,-2.25,2.25
6.94,31.84813117980957,31.84813117980957,-0.19714228808879852,-0.19714228808879852,0.013436914421617985,0.013436914421617985,9.864048957824707,-6.996963024139404,0.0,0.27727976,0.47798243165016174,3.0097107887268066,-0.5702980160713196,-0.3588731288909912,3.063266044422753,-0.18726579506606975,2.923640727996826,-1.3169244527816772,-0.8693519234657288,-1.3169244527816772,-0.8693519234657288,-0.4000000059604645,-281.09808349609375,-0.4000000059604645,-292.0283508300781,0.0,567.071533203137,-0.125,-2.25,2.25
6.96,31.910749435424805,31.910749435424805,-0.1962597817182541,-0.1962597817182541,0.015984416007995605,0.015984416007995605,9.922625541687012,-6.979637145996094,0.0,0.26945254,0.47080400586128235,2.988462209701538,-0.5603956580162048,-0.3590221703052521,3.040550883037088,-0.18536701998214897,2.911072254180908,-1.2900792360305786,-0.8445764780044556,-1.2900792360305786,-0.8445764780044556,-0.4000000059604645,-269.75665283203125,-0.4000000059604645,-281.09808349609375,0.0,586.361694335924,-0.125,-2.25,2.25
6.98,31.9728946685791,31.9728946685791,-0.19522753357887268,-0.19522753357887268,0.018607378005981445,0.018607378005981445,9.980852127075195,-6.9627251625061035,0.0,0.26168442,0.4636211395263672,2.9677183628082275,-0.5502483248710632,-0.35935327410697937,3.0182984444836727,-0.183329362586197,2.899176836013794,-1.2622588872909546,-0.820286750793457,-1.2622588872909546,-0.820286750793457,-0.4000000059604645,-258.0294189453125,-0.4000000059604645,-269.75665283203125,0.0,608.5952758789192,-0.125,-2.25,2.25
7.0,32.03457260131836,32.03457260131836,-0.1940431296825409,-0.1940431296825409,0.021305905655026436,0.021305905655026436,10.038732528686523,-6.946214199066162,0.0,0.2539746,0.45643049478530884,2.9474971294403076,-0.5398573279380798,-0.35987064242362976,2.9965288689727814,-0.18115002199213628,2.8879494667053223,-1.2335224151611328,-0.7965089082717896,-1.2335224151611328,-0.7965089082717896,-0.4000000059604645,-245.85751342773438,-0.4000000059604645,-258.0294189453125,0.0,631.0981750488136,-0.125,-2.25,2.25
7.0200000000000005,32.09579849243164,32.09579849243164,-0.1927041858434677,-0.1927041858434677,0.0240796972066164,0.0240796972066164,10.09628963470459,-6.9301347732543945,0.0,0.24632166,0.4492276608943939,2.9278156757354736,-0.5292249917984009,-0.36057770252227783,2.9752619587233635,-0.17882668413771083,2.8774161338806152,-1.2038923501968384,-0.7732710838317871,-1.2038923501968384,-0.7732710838317871,-0.4000000059604645,-233.2355499267578,-0.4000000059604645,-245.85751342773438,0.0,652.9762268066545,-0.125,-2.25,2.25
7.04,32.156578063964844,32.156578063964844,-0.1912083625793457,-0.1912083625793457,0.026927977800369263,0.026927977800369263,10.153518676757812,-6.914453029632568,0.0,0.23872395,0.442009299993515,2.9086923599243164,-0.5183544158935547,-0.3614771366119385,2.954519004027295,-0.17635735850600207,2.8675930500030518,-1.1733410358428955,-0.7506035566329956,-1.1733410358428955,-0.7506035566329956,-0.4000000059604645,-220.176025390625,-0.4000000059604645,-233.2355499267578,0.0,674.5910644531094,-0.125,-2.25,2.25
7.0600000000000005,32.216922760009766,32.216922760009766,-0.189553365111351,-0.189553365111351,0.02984936535358429,0.02984936535358429,10.210424423217773,-6.899131774902344,0.0,0.23118082,0.4347709119319916,2.8901474475860596,-0.5072505474090576,-0.3625706136226654,2.934323667667731,-0.1737407270098885,2.8584847450256348,-1.1418431997299194,-0.728541374206543,-1.1418431997299194,-0.728541374206543,-0.4000000059604645,-206.6842041015625,-0.4000000059604645,-220.176025390625,0.0,697.1969604492336,-0.125,-2.25,2.25
